order_id,product_id,location_id,sales,cost,gross_profit,units
698,2,151,7.2,2.2,5.0,2
699,2,151,32.4,9.9,22.5,9
700,1,250,30.0,10.4,19.6,8
701,5,251,10.47,3.0,7.47,3
702,5,44,17.45,5.0,12.45,5
703,2,3,7.2,2.2,5.0,2
704,5,104,13.96,4.0,9.96,4
705,2,32,7.2,2.2,5.0,2
706,1,8,11.25,3.9,7.35,3
707,5,71,6.98,2.0,4.98,2
708,3,3,7.2,2.4,4.8,2
709,5,3,10.47,3.0,7.47,3
710,4,4,6.5,2.28,4.22,2
711,1,252,3.75,1.3,2.45,1
712,1,121,15.0,5.2,9.8,4
713,5,253,10.47,3.0,7.47,3
714,2,254,18.0,5.5,12.5,5
715,3,254,18.0,6.0,12.0,5
716,3,254,7.2,2.4,4.8,2
717,5,39,6.98,2.0,4.98,2
718,1,65,7.5,2.6,4.9,2
719,4,255,22.75,7.98,14.77,7
720,1,255,15.0,5.2,9.8,4
721,5,256,24.43,7.0,17.43,7
722,3,256,18.0,6.0,12.0,5
723,5,44,6.98,2.0,4.98,2
724,2,44,7.2,2.2,5.0,2
725,1,45,15.0,5.2,9.8,4
726,2,44,28.8,8.8,20.0,8
727,1,45,11.25,3.9,7.35,3
728,4,45,29.25,10.26,18.99,9
729,1,65,7.5,2.6,4.9,2
730,1,33,15.0,5.2,9.8,4
731,3,2,10.8,3.6,7.2,3
732,3,2,14.4,4.8,9.6,4
733,4,257,6.5,2.28,4.22,2
734,5,38,6.98,2.0,4.98,2
735,4,8,22.75,7.98,14.77,7
736,1,8,3.75,1.3,2.45,1
737,6,135,3.75,1.8,1.95,3
738,4,65,9.75,3.42,6.33,3
739,1,1,26.25,9.1,17.15,7
740,2,258,7.2,2.2,5.0,2
741,4,259,6.5,2.28,4.22,2
742,1,259,18.75,6.5,12.25,5
743,4,55,6.5,2.28,4.22,2
744,3,132,3.6,1.2,2.4,1
745,1,55,11.25,3.9,7.35,3
746,3,3,25.2,8.4,16.8,7
747,1,8,11.25,3.9,7.35,3
748,2,38,10.8,3.3,7.5,3
749,1,4,11.25,3.9,7.35,3
750,4,128,13.0,4.56,8.44,4
751,5,30,10.47,3.0,7.47,3
752,1,128,11.25,3.9,7.35,3
753,3,30,14.4,4.8,9.6,4
754,4,260,13.0,4.56,8.44,4
755,1,8,7.5,2.6,4.9,2
756,5,261,24.43,7.0,17.43,7
757,3,261,7.2,2.4,4.8,2
758,2,262,7.2,2.2,5.0,2
759,3,262,18.0,6.0,12.0,5
760,1,97,18.75,6.5,12.25,5
761,3,263,3.6,1.2,2.4,1
762,1,264,7.5,2.6,4.9,2
763,5,265,6.98,2.0,4.98,2
764,2,266,10.8,3.3,7.5,3
765,4,267,6.5,2.28,4.22,2
766,2,266,7.2,2.2,5.0,2
767,4,267,16.25,5.7,10.55,5
768,2,71,7.2,2.2,5.0,2
769,5,71,13.96,4.0,9.96,4
770,4,217,29.25,10.26,18.99,9
771,1,217,3.75,1.3,2.45,1
772,3,216,28.8,9.6,19.2,8
773,2,268,10.8,3.3,7.5,3
774,1,269,3.75,1.3,2.45,1
775,1,270,18.75,6.5,12.25,5
776,2,271,18.0,5.5,12.5,5
777,1,270,11.25,3.9,7.35,3
778,3,44,28.8,9.6,19.2,8
779,1,200,18.75,6.5,12.25,5
780,2,272,32.4,9.9,22.5,9
781,2,272,18.0,5.5,12.5,5
782,3,272,3.6,1.2,2.4,1
783,5,273,6.98,2.0,4.98,2
784,1,274,22.5,7.8,14.7,6
785,3,39,7.2,2.4,4.8,2
786,3,133,7.2,2.4,4.8,2
787,2,133,7.2,2.2,5.0,2
788,5,133,10.47,3.0,7.47,3
789,1,1,33.75,11.7,22.05,9
790,2,3,7.2,2.2,5.0,2
791,3,275,7.2,2.4,4.8,2
792,2,2,43.2,13.2,30.0,12
793,4,1,3.25,1.14,2.11,1
794,2,2,7.2,2.2,5.0,2
795,4,115,3.25,1.14,2.11,1
796,2,116,3.6,1.1,2.5,1
797,1,115,18.75,6.5,12.25,5
798,1,115,11.25,3.9,7.35,3
799,2,116,14.4,4.4,10.0,4
800,3,7,28.8,9.6,19.2,8
801,5,20,17.45,5.0,12.45,5
802,1,1,7.5,2.6,4.9,2
803,4,8,16.25,5.7,10.55,5
804,4,128,13.0,4.56,8.44,4
805,5,38,10.47,3.0,7.47,3
806,3,38,14.4,4.8,9.6,4
807,4,8,9.75,3.42,6.33,3
808,2,38,10.8,3.3,7.5,3
809,4,276,6.5,2.28,4.22,2
810,1,65,18.75,6.5,12.25,5
811,1,16,18.75,6.5,12.25,5
812,2,277,14.4,4.4,10.0,4
813,1,42,15.0,5.2,9.8,4
814,1,42,3.75,1.3,2.45,1
815,2,32,10.8,3.3,7.5,3
816,5,54,13.96,4.0,9.96,4
817,3,38,10.8,3.6,7.2,3
818,3,38,25.2,8.4,16.8,7
819,2,278,21.6,6.6,15.0,6
820,4,91,9.75,3.42,6.33,3
821,3,71,14.4,4.8,9.6,4
822,1,91,48.75,16.9,31.85,13
823,3,279,14.4,4.8,9.6,4
824,2,280,14.4,4.4,10.0,4
825,4,205,13.0,4.56,8.44,4
826,4,205,22.75,7.98,14.77,7
827,2,2,10.8,3.3,7.5,3
828,1,1,3.75,1.3,2.45,1
829,9,281,13.0,12.0,1.0,4
830,3,282,7.2,2.4,4.8,2
831,2,282,10.8,3.3,7.5,3
832,4,283,6.5,2.28,4.22,2
833,4,1,9.75,3.42,6.33,3
834,4,1,16.25,5.7,10.55,5
835,5,2,17.45,5.0,12.45,5
836,5,2,13.96,4.0,9.96,4
837,3,2,10.8,3.6,7.2,3
838,4,1,13.0,4.56,8.44,4
839,2,2,10.8,3.3,7.5,3
840,1,1,11.25,3.9,7.35,3
841,3,284,7.2,2.4,4.8,2
842,1,285,26.25,9.1,17.15,7
843,3,284,18.0,6.0,12.0,5
844,5,284,20.94,6.0,14.94,6
845,3,99,18.0,6.0,12.0,5
846,2,162,14.4,4.4,10.0,4
847,3,162,18.0,6.0,12.0,5
848,1,163,3.75,1.3,2.45,1
849,3,286,3.6,1.2,2.4,1
850,3,156,10.8,3.6,7.2,3
851,4,287,22.75,7.98,14.77,7
852,5,39,6.98,2.0,4.98,2
853,1,65,15.0,5.2,9.8,4
854,1,1,15.0,5.2,9.8,4
855,5,3,6.98,2.0,4.98,2
856,1,153,11.25,3.9,7.35,3
857,1,288,7.5,2.6,4.9,2
858,4,288,9.75,3.42,6.33,3
859,2,138,18.0,5.5,12.5,5
860,1,4,11.25,3.9,7.35,3
861,5,3,17.45,5.0,12.45,5
862,4,4,6.5,2.28,4.22,2
863,4,289,13.0,4.56,8.44,4
864,1,290,3.75,1.3,2.45,1
865,3,291,10.8,3.6,7.2,3
866,2,292,18.0,5.5,12.5,5
867,3,125,10.8,3.6,7.2,3
868,5,79,6.98,2.0,4.98,2
869,4,293,9.75,3.42,6.33,3
870,5,79,3.49,1.0,2.49,1
871,3,2,10.8,3.6,7.2,3
872,1,1,18.75,6.5,12.25,5
873,3,38,10.8,3.6,7.2,3
874,2,39,3.6,1.1,2.5,1
875,2,44,10.8,3.3,7.5,3
876,1,294,11.25,3.9,7.35,3
877,4,294,9.75,3.42,6.33,3
878,3,295,7.2,2.4,4.8,2
879,1,294,7.5,2.6,4.9,2
880,4,4,3.25,1.14,2.11,1
881,1,4,11.25,3.9,7.35,3
882,3,39,7.2,2.4,4.8,2
883,3,3,3.6,1.2,2.4,1
884,1,4,7.5,2.6,4.9,2
885,6,119,1.25,0.6,0.65,1
886,2,2,28.8,8.8,20.0,8
887,3,296,14.4,4.8,9.6,4
888,1,297,18.75,6.5,12.25,5
889,5,296,6.98,2.0,4.98,2
890,1,217,7.5,2.6,4.9,2
891,6,298,8.75,4.2,4.55,7
892,2,216,14.4,4.4,10.0,4
893,2,299,7.2,2.2,5.0,2
894,1,300,18.75,6.5,12.25,5
895,4,301,16.25,5.7,10.55,5
896,3,143,14.4,4.8,9.6,4
897,4,302,9.75,3.42,6.33,3
898,4,16,3.25,1.14,2.11,1
899,3,277,7.2,2.4,4.8,2
900,5,277,6.98,2.0,4.98,2
901,4,16,9.75,3.42,6.33,3
902,2,303,18.0,5.5,12.5,5
903,3,68,25.2,8.4,16.8,7
904,1,18,3.75,1.3,2.45,1
905,5,68,6.98,2.0,4.98,2
906,1,172,7.5,2.6,4.9,2
907,2,304,10.8,3.3,7.5,3
908,4,190,16.25,5.7,10.55,5
909,5,239,13.96,4.0,9.96,4
910,3,239,10.8,3.6,7.2,3
911,5,3,10.47,3.0,7.47,3
912,2,105,14.4,4.4,10.0,4
913,1,305,3.75,1.3,2.45,1
914,2,105,10.8,3.3,7.5,3
915,3,105,7.2,2.4,4.8,2
916,2,158,3.6,1.1,2.5,1
917,2,306,7.2,2.2,5.0,2
918,2,306,18.0,5.5,12.5,5
919,4,269,13.0,4.56,8.44,4
920,4,307,3.25,1.14,2.11,1
921,3,308,10.8,3.6,7.2,3
922,2,308,7.2,2.2,5.0,2
923,9,309,22.75,21.0,1.75,7
924,1,310,7.5,2.6,4.9,2
925,4,8,3.25,1.14,2.11,1
926,5,38,10.47,3.0,7.47,3
927,4,244,16.25,5.7,10.55,5
928,3,311,18.0,6.0,12.0,5
929,5,226,3.49,1.0,2.49,1
930,1,312,7.5,2.6,4.9,2
931,5,226,6.98,2.0,4.98,2
932,4,312,6.5,2.28,4.22,2
933,4,312,9.75,3.42,6.33,3
934,2,32,18.0,5.5,12.5,5
935,8,224,80.0,40.0,40.0,4
936,2,143,7.2,2.2,5.0,2
937,3,143,28.8,9.6,19.2,8
938,3,143,3.6,1.2,2.4,1
939,5,143,31.41,9.0,22.41,9
940,6,135,2.5,1.2,1.3,2
941,1,8,7.5,2.6,4.9,2
942,3,38,10.8,3.6,7.2,3
943,4,313,9.75,3.42,6.33,3
944,3,180,10.8,3.6,7.2,3
945,2,180,10.8,3.3,7.5,3
946,1,314,18.75,6.5,12.25,5
947,1,314,7.5,2.6,4.9,2
948,1,314,26.25,9.1,17.15,7
949,6,315,5.0,2.4,2.6,4
950,3,31,7.2,2.4,4.8,2
951,3,278,14.4,4.8,9.6,4
952,2,316,3.6,1.1,2.5,1
953,5,317,10.47,3.0,7.47,3
954,5,176,24.43,7.0,17.43,7
955,1,177,18.75,6.5,12.25,5
956,1,4,11.25,3.9,7.35,3
957,3,3,21.6,7.2,14.4,6
958,1,177,11.25,3.9,7.35,3
959,3,38,32.4,10.8,21.6,9
960,3,38,28.8,9.6,19.2,8
961,1,8,3.75,1.3,2.45,1
962,5,38,6.98,2.0,4.98,2
963,2,38,3.6,1.1,2.5,1
964,3,38,10.8,3.6,7.2,3
965,8,135,140.0,70.0,70.0,7
966,5,38,10.47,3.0,7.47,3
967,1,91,15.0,5.2,9.8,4
968,4,91,6.5,2.28,4.22,2
969,4,123,6.5,2.28,4.22,2
970,2,72,14.4,4.4,10.0,4
971,1,123,3.75,1.3,2.45,1
972,2,72,25.2,7.7,17.5,7
973,5,15,3.49,1.0,2.49,1
974,2,15,28.8,8.8,20.0,8
975,5,318,27.92,8.0,19.92,8
976,1,319,3.75,1.3,2.45,1
977,3,132,10.8,3.6,7.2,3
978,3,320,3.6,1.2,2.4,1
979,2,2,32.4,9.9,22.5,9
980,4,210,6.5,2.28,4.22,2
981,2,99,21.6,6.6,15.0,6
982,4,210,3.25,1.14,2.11,1
983,4,210,9.75,3.42,6.33,3
984,5,3,31.41,9.0,22.41,9
985,2,7,10.8,3.3,7.5,3
986,4,321,22.75,7.98,14.77,7
987,4,321,19.5,6.84,12.66,6
988,3,322,28.8,9.6,19.2,8
989,4,321,16.25,5.7,10.55,5
990,2,322,28.8,8.8,20.0,8
991,3,132,7.2,2.4,4.8,2
992,3,74,10.8,3.6,7.2,3
993,1,73,11.25,3.9,7.35,3
994,5,125,10.47,3.0,7.47,3
995,3,156,7.2,2.4,4.8,2
996,4,126,16.25,5.7,10.55,5
997,4,323,6.5,2.28,4.22,2
998,3,151,21.6,7.2,14.4,6
999,4,324,13.0,4.56,8.44,4
1000,5,218,6.98,2.0,4.98,2
1001,4,209,6.5,2.28,4.22,2
1002,2,218,7.2,2.2,5.0,2
1003,2,325,14.4,4.4,10.0,4
1004,2,325,10.8,3.3,7.5,3
1005,1,285,7.5,2.6,4.9,2
1006,2,162,7.2,2.2,5.0,2
1007,1,326,3.75,1.3,2.45,1
1008,4,327,9.75,3.42,6.33,3
1009,5,3,10.47,3.0,7.47,3
1010,2,3,7.2,2.2,5.0,2
1011,4,4,6.5,2.28,4.22,2
1012,2,328,7.2,2.2,5.0,2
1013,2,329,28.8,8.8,20.0,8
1014,4,59,9.75,3.42,6.33,3
1015,4,330,3.25,1.14,2.11,1
1016,1,331,11.25,3.9,7.35,3
1017,3,30,7.2,2.4,4.8,2
1018,5,38,13.96,4.0,9.96,4
1019,3,38,18.0,6.0,12.0,5
1020,4,45,3.25,1.14,2.11,1
1021,1,65,11.25,3.9,7.35,3
1022,3,254,14.4,4.8,9.6,4
1023,2,38,25.2,7.7,17.5,7
1024,2,38,32.4,9.9,22.5,9
1025,2,38,18.0,5.5,12.5,5
1026,3,38,14.4,4.8,9.6,4
1027,1,8,11.25,3.9,7.35,3
1028,4,8,13.0,4.56,8.44,4
1029,1,8,22.5,7.8,14.7,6
1030,3,71,14.4,4.8,9.6,4
1031,4,91,6.5,2.28,4.22,2
1032,1,330,7.5,2.6,4.9,2
1033,5,332,3.49,1.0,2.49,1
1034,2,332,7.2,2.2,5.0,2
1035,3,333,10.8,3.6,7.2,3
1036,4,334,22.75,7.98,14.77,7
1037,1,334,11.25,3.9,7.35,3
1038,4,334,16.25,5.7,10.55,5
1039,1,335,18.75,6.5,12.25,5
1040,1,335,7.5,2.6,4.9,2
1041,2,336,10.8,3.3,7.5,3
1042,4,335,22.75,7.98,14.77,7
1043,2,336,7.2,2.2,5.0,2
1044,2,39,10.8,3.3,7.5,3
1045,1,211,15.0,5.2,9.8,4
1046,2,3,7.2,2.2,5.0,2
1047,3,3,7.2,2.4,4.8,2
1048,3,3,36.0,12.0,24.0,10
1049,3,71,10.8,3.6,7.2,3
1050,2,71,18.0,5.5,12.5,5
1051,3,71,14.4,4.8,9.6,4
1052,2,71,7.2,2.2,5.0,2
1053,1,91,7.5,2.6,4.9,2
1054,5,71,13.96,4.0,9.96,4
1055,1,337,7.5,2.6,4.9,2
1056,2,338,7.2,2.2,5.0,2
1057,3,338,21.6,7.2,14.4,6
1058,2,338,14.4,4.4,10.0,4
1059,5,2,13.96,4.0,9.96,4
1060,2,339,7.2,2.2,5.0,2
1061,1,1,15.0,5.2,9.8,4
1062,4,340,29.25,10.26,18.99,9
1063,2,261,18.0,5.5,12.5,5
1064,2,261,21.6,6.6,15.0,6
1065,5,261,10.47,3.0,7.47,3
1066,2,261,28.8,8.8,20.0,8
1067,3,341,10.8,3.6,7.2,3
1068,5,3,10.47,3.0,7.47,3
1069,3,3,3.6,1.2,2.4,1
1070,3,3,14.4,4.8,9.6,4
1071,5,3,6.98,2.0,4.98,2
1072,2,3,3.6,1.1,2.5,1
1073,3,342,25.2,8.4,16.8,7
1074,4,4,3.25,1.14,2.11,1
1075,4,4,9.75,3.42,6.33,3
1076,1,4,7.5,2.6,4.9,2
1077,4,343,9.75,3.42,6.33,3
1078,6,344,2.5,1.2,1.3,2
1079,1,345,7.5,2.6,4.9,2
1080,5,71,13.96,4.0,9.96,4
1081,4,91,3.25,1.14,2.11,1
1082,3,71,10.8,3.6,7.2,3
1083,5,38,3.49,1.0,2.49,1
1084,1,55,11.25,3.9,7.35,3
1085,1,55,7.5,2.6,4.9,2
1086,5,11,6.98,2.0,4.98,2
1087,2,11,10.8,3.3,7.5,3
1088,1,10,3.75,1.3,2.45,1
1089,2,30,10.8,3.3,7.5,3
1090,4,128,6.5,2.28,4.22,2
1091,2,346,10.8,3.3,7.5,3
1092,4,347,22.75,7.98,14.77,7
1093,5,346,17.45,5.0,12.45,5
1094,5,346,10.47,3.0,7.47,3
1095,1,4,15.0,5.2,9.8,4
1096,2,3,14.4,4.4,10.0,4
1097,3,3,10.8,3.6,7.2,3
1098,2,299,10.8,3.3,7.5,3
1099,1,4,15.0,5.2,9.8,4
1100,1,4,7.5,2.6,4.9,2
1101,5,308,10.47,3.0,7.47,3
1102,2,308,7.2,2.2,5.0,2
1103,6,348,3.75,1.8,1.95,3
1104,5,308,6.98,2.0,4.98,2
1105,4,307,9.75,3.42,6.33,3
1106,2,271,7.2,2.2,5.0,2
1107,1,270,33.75,11.7,22.05,9
1108,1,270,11.25,3.9,7.35,3
1109,6,349,3.75,1.8,1.95,3
1110,1,350,3.75,1.3,2.45,1
1111,5,124,3.49,1.0,2.49,1
1112,4,351,29.25,10.26,18.99,9
1113,2,81,7.2,2.2,5.0,2
1114,1,352,26.25,9.1,17.15,7
1115,3,353,14.4,4.8,9.6,4
1116,1,144,11.25,3.9,7.35,3
1117,2,39,7.2,2.2,5.0,2
1118,1,354,3.75,1.3,2.45,1
1119,4,354,16.25,5.7,10.55,5
1120,2,138,7.2,2.2,5.0,2
1121,4,354,6.5,2.28,4.22,2
1122,4,42,9.75,3.42,6.33,3
1123,3,44,25.2,8.4,16.8,7
1124,3,138,7.2,2.4,4.8,2
1125,4,354,6.5,2.28,4.22,2
1126,1,355,7.5,2.6,4.9,2
1127,2,356,18.0,5.5,12.5,5
1128,5,356,6.98,2.0,4.98,2
1129,4,357,3.25,1.14,2.11,1
1130,3,39,14.4,4.8,9.6,4
1131,8,358,40.0,20.0,20.0,2
1132,3,167,3.6,1.2,2.4,1
1133,4,359,6.5,2.28,4.22,2
1134,3,360,21.6,7.2,14.4,6
1135,5,360,20.94,6.0,14.94,6
1136,1,359,37.5,13.0,24.5,10
1137,4,359,22.75,7.98,14.77,7
1138,4,42,6.5,2.28,4.22,2
1139,2,32,18.0,5.5,12.5,5
1140,4,42,9.75,3.42,6.33,3
1141,3,32,7.2,2.4,4.8,2
1142,4,4,26.0,9.12,16.88,8
1143,3,3,14.4,4.8,9.6,4
1144,2,3,18.0,5.5,12.5,5
1145,5,3,13.96,4.0,9.96,4
1146,4,4,16.25,5.7,10.55,5
1147,5,3,17.45,5.0,12.45,5
1148,2,38,7.2,2.2,5.0,2
1149,2,38,10.8,3.3,7.5,3
1150,2,361,25.2,7.7,17.5,7
1151,1,362,7.5,2.6,4.9,2
1152,4,8,6.5,2.28,4.22,2
1153,1,128,7.5,2.6,4.9,2
1154,2,30,7.2,2.2,5.0,2
1155,6,363,2.5,1.2,1.3,2
1156,1,65,7.5,2.6,4.9,2
1157,1,65,18.75,6.5,12.25,5
1158,4,65,16.25,5.7,10.55,5
1159,4,65,13.0,4.56,8.44,4
1160,2,364,28.8,8.8,20.0,8
1161,2,3,7.2,2.2,5.0,2
1162,3,291,18.0,6.0,12.0,5
1163,4,91,6.5,2.28,4.22,2
1164,2,365,14.4,4.4,10.0,4
1165,9,366,26.0,24.0,2.0,8
1166,1,91,18.75,6.5,12.25,5
1167,2,38,18.0,5.5,12.5,5
1168,4,142,3.25,1.14,2.11,1
1169,3,367,10.8,3.6,7.2,3
1170,1,123,7.5,2.6,4.9,2
1171,4,4,13.0,4.56,8.44,4
1172,3,3,10.8,3.6,7.2,3
1173,5,38,17.45,5.0,12.45,5
1174,5,38,6.98,2.0,4.98,2
1175,5,38,13.96,4.0,9.96,4
1176,4,8,13.0,4.56,8.44,4
1177,3,368,18.0,6.0,12.0,5
1178,4,369,9.75,3.42,6.33,3
1179,3,368,21.6,7.2,14.4,6
1180,9,236,13.0,12.0,1.0,4
1181,3,2,10.8,3.6,7.2,3
1182,3,370,10.8,3.6,7.2,3
1183,5,156,10.47,3.0,7.47,3
1184,5,99,6.98,2.0,4.98,2
1185,5,99,10.47,3.0,7.47,3
1186,1,371,11.25,3.9,7.35,3
1187,2,3,10.8,3.3,7.5,3
1188,3,38,7.2,2.4,4.8,2
1189,4,8,9.75,3.42,6.33,3
1190,1,372,7.5,2.6,4.9,2
1191,4,372,6.5,2.28,4.22,2
1192,3,373,14.4,4.8,9.6,4
1193,5,373,6.98,2.0,4.98,2
1194,3,2,10.8,3.6,7.2,3
1195,2,286,18.0,5.5,12.5,5
1196,4,205,9.75,3.42,6.33,3
1197,4,4,13.0,4.56,8.44,4
1198,1,374,7.5,2.6,4.9,2
1199,2,132,3.6,1.1,2.5,1
1200,4,55,16.25,5.7,10.55,5
1201,1,65,3.75,1.3,2.45,1
1202,5,39,20.94,6.0,14.94,6
1203,5,375,6.98,2.0,4.98,2
1204,2,375,3.6,1.1,2.5,1
1205,4,376,13.0,4.56,8.44,4
1206,2,375,10.8,3.3,7.5,3
1207,1,91,7.5,2.6,4.9,2
1208,5,39,10.47,3.0,7.47,3
1209,4,65,45.5,15.96,29.54,14
1210,8,377,60.0,30.0,30.0,3
1211,1,128,15.0,5.2,9.8,4
1212,4,128,6.5,2.28,4.22,2
1213,1,42,18.75,6.5,12.25,5
1214,5,32,10.47,3.0,7.47,3
1215,2,152,28.8,8.8,20.0,8
1216,2,38,14.4,4.4,10.0,4
1217,5,378,17.45,5.0,12.45,5
1218,2,361,3.6,1.1,2.5,1
1219,4,362,3.25,1.14,2.11,1
1220,2,38,7.2,2.2,5.0,2
1221,4,379,3.25,1.14,2.11,1
1222,5,380,10.47,3.0,7.47,3
1223,4,8,22.75,7.98,14.77,7
1224,4,8,3.25,1.14,2.11,1
1225,5,58,10.47,3.0,7.47,3
1226,3,58,10.8,3.6,7.2,3
1227,4,381,13.0,4.56,8.44,4
1228,3,58,7.2,2.4,4.8,2
1229,5,382,17.45,5.0,12.45,5
1230,4,22,9.75,3.42,6.33,3
1231,5,39,10.47,3.0,7.47,3
1232,2,38,7.2,2.2,5.0,2
1233,2,138,7.2,2.2,5.0,2
1234,5,138,10.47,3.0,7.47,3
1235,3,138,10.8,3.6,7.2,3
1236,2,138,18.0,5.5,12.5,5
1237,5,32,24.43,7.0,17.43,7
1238,4,42,13.0,4.56,8.44,4
1239,5,125,10.47,3.0,7.47,3
1240,1,4,26.25,9.1,17.15,7
1241,2,383,7.2,2.2,5.0,2
1242,1,384,18.75,6.5,12.25,5
1243,9,385,22.75,21.0,1.75,7
1244,5,27,10.47,3.0,7.47,3
1245,4,33,3.25,1.14,2.11,1
1246,3,386,7.2,2.4,4.8,2
1247,8,224,120.0,60.0,60.0,6
1248,1,1,11.25,3.9,7.35,3
1249,2,387,10.8,3.3,7.5,3
1250,2,387,18.0,5.5,12.5,5
1251,3,387,10.8,3.6,7.2,3
1252,2,202,28.8,8.8,20.0,8
1253,2,202,18.0,5.5,12.5,5
1254,4,203,19.5,6.84,12.66,6
1255,3,202,28.8,9.6,19.2,8
1256,4,203,3.25,1.14,2.11,1
1257,8,388,40.0,20.0,20.0,2
1258,6,118,5.0,2.4,2.6,4
1259,2,138,14.4,4.4,10.0,4
1260,1,354,30.0,10.4,19.6,8
1261,1,354,11.25,3.9,7.35,3
1262,8,389,160.0,80.0,80.0,8
1263,4,390,13.0,4.56,8.44,4
1264,2,3,3.6,1.1,2.5,1
1265,3,3,7.2,2.4,4.8,2
1266,2,308,18.0,5.5,12.5,5
1267,1,96,7.5,2.6,4.9,2
1268,5,39,10.47,3.0,7.47,3
1269,4,128,6.5,2.28,4.22,2
1270,1,128,11.25,3.9,7.35,3
1271,4,128,13.0,4.56,8.44,4
1272,4,128,16.25,5.7,10.55,5
1273,4,128,22.75,7.98,14.77,7
1274,5,30,17.45,5.0,12.45,5
1275,1,128,15.0,5.2,9.8,4
1276,3,71,7.2,2.4,4.8,2
1277,3,71,10.8,3.6,7.2,3
1278,4,91,29.25,10.26,18.99,9
1279,3,239,7.2,2.4,4.8,2
1280,4,203,6.5,2.28,4.22,2
1281,4,203,3.25,1.14,2.11,1
1282,1,8,7.5,2.6,4.9,2
1283,4,21,9.75,3.42,6.33,3
1284,4,21,13.0,4.56,8.44,4
1285,1,21,7.5,2.6,4.9,2
1286,3,20,25.2,8.4,16.8,7
1287,4,65,9.75,3.42,6.33,3
1288,4,65,13.0,4.56,8.44,4
1289,1,1,7.5,2.6,4.9,2
1290,2,2,21.6,6.6,15.0,6
1291,4,294,6.5,2.28,4.22,2
1292,4,294,16.25,5.7,10.55,5
1293,5,30,6.98,2.0,4.98,2
1294,2,30,10.8,3.3,7.5,3
1295,2,3,10.8,3.3,7.5,3
1296,5,3,10.47,3.0,7.47,3
1297,3,3,7.2,2.4,4.8,2
1298,11,391,15.0,6.0,9.0,4
1299,5,392,17.45,5.0,12.45,5
1300,1,393,11.25,3.9,7.35,3
1301,2,32,10.8,3.3,7.5,3
1302,2,32,7.2,2.2,5.0,2
1303,3,32,18.0,6.0,12.0,5
1304,1,394,15.0,5.2,9.8,4
1305,6,395,3.75,1.8,1.95,3
1306,2,396,10.8,3.3,7.5,3
1307,1,330,7.5,2.6,4.9,2
1308,4,397,19.5,6.84,12.66,6
1309,4,397,9.75,3.42,6.33,3
1310,3,38,7.2,2.4,4.8,2
1311,1,8,7.5,2.6,4.9,2
1312,4,8,6.5,2.28,4.22,2
1313,5,20,31.41,9.0,22.41,9
1314,4,21,13.0,4.56,8.44,4
1315,3,2,3.6,1.2,2.4,1
1316,5,38,24.43,7.0,17.43,7
1317,4,4,6.5,2.28,4.22,2
1318,3,3,7.2,2.4,4.8,2
1319,1,4,15.0,5.2,9.8,4
1320,1,21,11.25,3.9,7.35,3
1321,2,398,3.6,1.1,2.5,1
1322,2,399,7.2,2.2,5.0,2
1323,2,400,7.2,2.2,5.0,2
1324,1,401,18.75,6.5,12.25,5
1325,4,65,13.0,4.56,8.44,4
1326,4,128,26.0,9.12,16.88,8
1327,12,391,6.0,3.2,2.8,4
1328,3,239,10.8,3.6,7.2,3
1329,4,190,13.0,4.56,8.44,4
1330,5,38,10.47,3.0,7.47,3
1331,3,38,14.4,4.8,9.6,4
1332,5,38,13.96,4.0,9.96,4
1333,4,8,26.0,9.12,16.88,8
1334,3,38,7.2,2.4,4.8,2
1335,4,45,16.25,5.7,10.55,5
1336,3,400,7.2,2.4,4.8,2
1337,5,400,13.96,4.0,9.96,4
1338,1,401,22.5,7.8,14.7,6
1339,1,401,11.25,3.9,7.35,3
1340,1,401,33.75,11.7,22.05,9
1341,4,401,13.0,4.56,8.44,4
1342,5,400,10.47,3.0,7.47,3
1343,1,401,26.25,9.1,17.15,7
1344,3,400,10.8,3.6,7.2,3
1345,1,45,7.5,2.6,4.9,2
1346,1,1,11.25,3.9,7.35,3
1347,3,2,14.4,4.8,9.6,4
1348,2,2,32.4,9.9,22.5,9
1349,3,2,10.8,3.6,7.2,3
1350,5,402,10.47,3.0,7.47,3
1351,5,402,27.92,8.0,19.92,8
1352,5,292,6.98,2.0,4.98,2
1353,4,403,16.25,5.7,10.55,5
1354,3,201,10.8,3.6,7.2,3
1355,4,302,9.75,3.42,6.33,3
1356,3,404,14.4,4.8,9.6,4
1357,5,404,10.47,3.0,7.47,3
1358,4,405,13.0,4.56,8.44,4
1359,2,406,18.0,5.5,12.5,5
1360,4,407,9.75,3.42,6.33,3
1361,5,406,6.98,2.0,4.98,2
1362,4,42,16.25,5.7,10.55,5
1363,3,303,25.2,8.4,16.8,7
1364,3,303,7.2,2.4,4.8,2
1365,5,303,17.45,5.0,12.45,5
1366,4,408,6.5,2.28,4.22,2
1367,1,408,3.75,1.3,2.45,1
1368,2,303,10.8,3.3,7.5,3
1369,1,4,7.5,2.6,4.9,2
1370,5,318,10.47,3.0,7.47,3
1371,3,39,10.8,3.6,7.2,3
1372,6,409,10.0,4.8,5.2,8
1373,2,30,10.8,3.3,7.5,3
1374,1,128,11.25,3.9,7.35,3
1375,5,30,10.47,3.0,7.47,3
1376,5,44,27.92,8.0,19.92,8
