order_date,ship_date,city,state_province,division,region,product_name,sales,units,gross_profit,cost,factory,coli_index,product_id,location_id,factory_name
2023-02-23,2023-02-23,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2024-05-12,2024-05-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,92.1,4,45,Wicked Choccy's
2024-05-12,2024-05-12,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2021-10-31,2021-10-31,Avondale,Arizona,Chocolate,Pacific,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,110.7,3,75,Lot's O' Nuts
2022-06-15,2022-06-15,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,102.2,1,76,Wicked Choccy's
2022-11-08,2022-11-09,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-11-08,2022-11-09,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-09-22,2023-09-22,Pembroke Pines,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,102.2,3,77,Lot's O' Nuts
2023-09-22,2023-09-22,Pembroke Pines,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,102.2,4,78,Wicked Choccy's
2023-11-24,2023-11-24,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,114.1,5,32,Lot's O' Nuts
2024-10-03,2024-10-03,Minneapolis,Minnesota,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.6,3,7,Lot's O' Nuts
2024-12-19,2024-12-19,Lafayette,Louisiana,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.3,5,79,Lot's O' Nuts
2022-09-15,2022-09-16,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2022-09-15,2022-09-16,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2024-02-23,2024-02-27,Seattle,Washington,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,114.1,2,32,Lot's O' Nuts
2024-02-23,2024-02-27,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2024-03-24,2024-03-24,Beaumont,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.1,1,80,Wicked Choccy's
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2024-09-02,2024-09-02,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-12-24,2024-12-25,Rochester,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,125.1,5,81,Lot's O' Nuts
2021-10-15,2021-10-15,Parma,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,94.3,2,82,Lot's O' Nuts
2021-10-15,2021-10-15,Parma,Ohio,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.3,3,82,Lot's O' Nuts
2023-03-17,2023-03-17,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2023-06-27,2023-06-27,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2023-09-22,2023-09-24,Lawrence,Indiana,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,91.0,1,83,Wicked Choccy's
2024-03-23,2024-03-23,Huntsville,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.1,1,84,Wicked Choccy's
2021-11-19,2021-11-19,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2021-12-26,2021-12-26,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2022-06-14,2022-06-14,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2022-07-04,2022-07-04,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2024-01-22,2024-01-23,Great Falls,Montana,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,95.5,2,85,Lot's O' Nuts
2024-01-22,2024-01-23,Great Falls,Montana,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,95.5,1,86,Wicked Choccy's
2024-01-22,2024-01-23,Great Falls,Montana,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,95.5,2,85,Lot's O' Nuts
2024-01-22,2024-01-23,Great Falls,Montana,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,95.5,1,86,Wicked Choccy's
2024-04-30,2024-05-01,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2024-11-13,2024-11-14,Yonkers,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,125.1,1,52,Wicked Choccy's
2024-12-01,2024-12-02,Fairfield,Connecticut,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,112.7,5,87,Lot's O' Nuts
2024-12-01,2024-12-02,Fairfield,Connecticut,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,112.7,3,87,Lot's O' Nuts
2022-12-06,2022-12-07,San Francisco,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,1,Wicked Choccy's
2023-04-23,2023-04-23,San Clemente,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,142.3,2,88,Lot's O' Nuts
2023-04-23,2023-04-23,San Clemente,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,88,Lot's O' Nuts
2023-05-06,2023-05-06,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,94.7,3,71,Lot's O' Nuts
2023-05-06,2023-05-06,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,94.7,5,71,Lot's O' Nuts
2023-05-22,2023-05-23,Passaic,New Jersey,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,115.1,1,89,Wicked Choccy's
2023-05-22,2023-05-23,Passaic,New Jersey,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,115.1,5,90,Lot's O' Nuts
2023-05-22,2023-05-23,Passaic,New Jersey,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,115.1,2,90,Lot's O' Nuts
2023-05-22,2023-05-23,Passaic,New Jersey,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,115.1,4,89,Wicked Choccy's
2023-05-22,2023-05-23,Passaic,New Jersey,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,115.1,2,90,Lot's O' Nuts
2024-04-24,2024-04-26,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,94.7,3,71,Lot's O' Nuts
2024-04-24,2024-04-26,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,94.7,4,91,Wicked Choccy's
2024-11-18,2024-11-19,Homestead,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,102.2,1,92,Wicked Choccy's
2024-11-18,2024-11-19,Homestead,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,102.2,2,93,Lot's O' Nuts
2024-11-19,2024-11-22,College Station,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.1,4,94,Wicked Choccy's
2021-05-10,2021-05-10,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2021-05-10,2021-05-10,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2021-09-12,2021-09-13,Fairfield,Ohio,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,94.3,1,95,Wicked Choccy's
2022-10-13,2022-10-13,Louisville,Kentucky,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.5,1,96,Wicked Choccy's
2022-10-13,2022-10-13,Louisville,Kentucky,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,92.5,1,96,Wicked Choccy's
2023-11-10,2023-11-10,Toledo,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,94.3,4,97,Wicked Choccy's
2023-11-10,2023-11-10,Toledo,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,94.3,2,61,Lot's O' Nuts
2021-05-13,2021-05-13,West Jordan,Utah,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,102.2,3,98,Lot's O' Nuts
2021-07-23,2021-07-23,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2022-09-20,2022-09-20,Lawrence,Massachusetts,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,141.2,2,99,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,Wicked Choccy's,92.6,1,10,Wicked Choccy's
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.6,5,11,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,92.6,2,11,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.6,5,11,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.6,2,11,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.6,4,10,Wicked Choccy's
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,92.6,1,10,Wicked Choccy's
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,92.6,3,11,Lot's O' Nuts
2023-09-13,2023-09-14,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,92.6,1,10,Wicked Choccy's
2024-03-27,2024-03-27,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2021-04-26,2021-04-29,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2021-04-26,2021-04-29,Los Angeles,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,142.3,2,38,Lot's O' Nuts
2022-11-19,2022-11-22,Las Vegas,Nevada,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,100.2,4,100,Wicked Choccy's
2023-12-05,2023-12-05,Franklin,Massachusetts,Other,Atlantic,Lickable Wallpaper,20.0,1,10.0,10.0,Secret Factory,141.2,8,101,Secret Factory
2024-09-03,2024-09-04,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2023-08-03,2023-08-03,Tulsa,Oklahoma,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,86.0,1,102,Wicked Choccy's
2023-08-03,2023-08-03,Tulsa,Oklahoma,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,45.0,12,29.4,15.6,Wicked Choccy's,86.0,1,102,Wicked Choccy's
2024-12-10,2024-12-10,Stockton,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,142.3,4,103,Wicked Choccy's
2024-12-10,2024-12-10,Stockton,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,142.3,3,104,Lot's O' Nuts
2024-12-18,2024-12-18,Charlotte,North Carolina,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,97.8,2,105,Lot's O' Nuts
2024-12-22,2024-12-22,Mesa,Arizona,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,110.7,3,106,Lot's O' Nuts
2024-12-22,2024-12-22,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2024-12-22,2024-12-22,Houston,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,92.1,4,45,Wicked Choccy's
2024-12-22,2024-12-22,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2021-04-19,2021-04-19,Arlington,Virginia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,100.8,2,107,Lot's O' Nuts
2021-04-19,2021-04-19,Arlington,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,Wicked Choccy's,100.8,4,108,Wicked Choccy's
2021-09-03,2021-09-03,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-11-20,2023-11-20,Cincinnati,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,94.3,4,109,Wicked Choccy's
2023-11-20,2023-11-20,Cincinnati,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,94.3,4,109,Wicked Choccy's
2023-12-01,2023-12-02,Knoxville,Tennessee,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,90.3,5,110,Lot's O' Nuts
2024-09-07,2024-09-07,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2022-01-04,2022-01-05,Alexandria,Virginia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,Wicked Choccy's,100.8,1,111,Wicked Choccy's
2022-06-08,2022-06-08,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,102.2,4,112,Wicked Choccy's
2022-06-08,2022-06-08,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,102.2,1,112,Wicked Choccy's
2022-06-08,2022-06-08,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,102.2,2,113,Lot's O' Nuts
2022-06-08,2022-06-08,Saint Petersburg,Florida,Other,Gulf,Wonka Gum,12.5,10,6.5,6.0,Secret Factory,102.2,6,114,Secret Factory
2022-06-08,2022-06-08,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,102.2,1,112,Wicked Choccy's
2022-06-08,2022-06-08,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,102.2,1,112,Wicked Choccy's
2022-10-23,2022-10-24,Seattle,Washington,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,114.1,2,32,Lot's O' Nuts
2022-10-24,2022-10-26,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2022-10-24,2022-10-26,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2022-10-24,2022-10-26,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2022-10-26,2022-10-26,Peoria,Arizona,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,110.7,4,115,Wicked Choccy's
2022-10-26,2022-10-26,Peoria,Arizona,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,110.7,2,116,Lot's O' Nuts
2022-11-11,2022-11-11,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,90.1,3,20,Lot's O' Nuts
2022-11-11,2022-11-11,Detroit,Michigan,Other,Interior,Wonka Gum,8.75,7,4.55,4.2,Secret Factory,90.1,6,117,Secret Factory
2023-10-20,2023-10-20,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2024-10-13,2024-10-13,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,97.2,3,39,Lot's O' Nuts
2024-10-13,2024-10-13,Philadelphia,Pennsylvania,Other,Atlantic,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,97.2,8,118,Secret Factory
2024-10-13,2024-10-13,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2024-10-13,2024-10-13,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2021-08-09,2021-08-12,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,102.2,4,112,Wicked Choccy's
2021-08-09,2021-08-12,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,102.2,3,113,Lot's O' Nuts
2021-09-02,2021-09-03,Houston,Texas,Other,Interior,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,92.1,8,119,Secret Factory
2022-09-06,2022-09-08,Richmond,Virginia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,100.8,1,120,Wicked Choccy's
2022-09-07,2022-09-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-09-07,2022-09-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-09-07,2022-09-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2022-09-07,2022-09-08,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-09-07,2022-09-08,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-05-07,2022-05-08,Allen,Texas,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,92.1,4,121,Wicked Choccy's
2022-05-07,2022-05-08,Allen,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,92.1,1,121,Wicked Choccy's
2023-01-14,2023-01-16,Concord,North Carolina,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,97.8,4,22,Wicked Choccy's
2023-01-14,2023-01-16,Concord,North Carolina,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.8,4,22,Wicked Choccy's
2023-09-08,2023-09-08,Houston,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,92.1,2,44,Lot's O' Nuts
2023-09-08,2023-09-08,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2023-09-08,2023-09-08,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2023-09-08,2023-09-08,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2024-06-09,2024-06-10,Salem,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,100.8,4,122,Wicked Choccy's
2024-07-29,2024-07-29,Jacksonville,North Carolina,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.8,4,123,Wicked Choccy's
2024-07-29,2024-07-29,Jacksonville,North Carolina,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,97.8,3,72,Lot's O' Nuts
